Created Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2000-05-05,1,0,2,1,0,2,0,3,0,1,1,0,0,2,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,3,0,1,1,4,0,0,0,4,0,0,4,1,0,1,0,0
2000-05-06,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-05-08,1,0,0,0,0,2,0,2,1,1,0,0,0,1,2,1,1,0,0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0
2000-05-09,6,0,0,2,2,14,5,13,15,7,10,6,3,2,3,6,3,2,7,5,10,8,5,6,5,4,0,4,5,4,7,3,1,16,1,3,9,9,9,3,4,5,2,3,7,1,9,3,6,3
2000-05-10,0,0,0,0,0,4,4,3,5,5,0,0,0,0,3,2,3,0,2,2,4,2,1,1,0,3,0,1,6,2,1,1,0,3,0,2,4,1,0,0,2,1,2,1,2,6,2,0,1,1
2000-05-11,3,1,3,1,2,2,4,9,4,2,4,0,1,1,3,1,1,4,2,2,7,4,1,0,1,0,5,4,1,2,2,0,0,3,1,1,4,2,5,1,1,9,2,0,1,1,1,0,0,1
2000-05-12,3,0,3,0,4,5,0,4,7,0,2,1,1,1,1,2,3,1,0,2,4,1,2,2,0,0,0,0,5,6,6,1,2,3,0,7,1,7,8,3,5,2,2,1,5,5,2,1,3,2
2000-05-13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0
2000-05-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2000-05-15,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,1,3,0,0,1,0,0,0,0,2,0,1,0,0,3,1,2,1,1,2,1,1,0,0,0,2,0,0,0,0,0
2000-05-16,0,0,2,0,0,4,3,2,0,2,3,0,0,1,0,1,0,0,2,1,4,3,1,1,0,1,2,2,0,1,1,1,0,1,1,3,0,2,1,0,2,4,1,1,1,0,1,1,1,1
2000-05-17,0,2,0,0,2,7,2,2,2,0,0,2,2,0,4,2,0,0,1,0,1,2,1,0,1,0,2,2,1,1,0,1,1,2,0,0,0,4,5,0,1,2,0,0,1,0,0,1,0,0
2000-05-18,5,1,2,1,3,2,5,3,7,9,1,0,0,0,3,2,5,2,1,2,4,2,1,0,1,2,1,1,2,1,0,0,0,5,3,2,7,4,3,1,2,0,1,0,0,1,0,1,2,2
2000-05-19,1,1,1,1,1,5,6,4,4,10,0,1,0,2,0,3,6,1,0,6,1,1,2,1,1,0,0,0,1,1,0,1,1,2,1,0,2,1,6,1,19,1,1,0,2,3,2,0,2,2
2000-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-05-22,0,0,2,1,1,4,1,0,3,2,1,1,2,1,0,3,1,3,1,1,3,0,1,0,0,1,2,0,1,1,1,3,0,0,0,1,0,0,0,1,0,1,0,0,0,4,2,2,0,2
2000-05-23,0,0,0,0,2,3,0,0,2,3,0,0,0,0,0,1,0,2,0,2,1,1,0,0,1,0,0,1,2,2,2,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2000-05-24,1,0,0,0,2,1,0,3,2,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,1,2,0,1,0,1,1,0,0,2,0,0,1,1,0
2000-05-25,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,1,0,0
2000-05-26,0,0,0,1,0,0,1,3,0,0,0,1,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,1,3,0,0,1,2,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0
2000-05-27,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000-05-28,1,1,0,1,0,0,7,0,0,2,0,0,2,1,0,1,0,1,0,0,0,3,0,1,1,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1
2000-05-29,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2000-05-30,0,0,1,0,0,1,5,1,1,0,1,0,1,2,0,2,0,0,0,3,0,1,1,1,0,1,0,1,3,3,1,0,0,0,2,0,1,0,1,1,1,6,0,0,0,0,0,0,1,0
2000-05-31,1,2,3,0,3,2,8,4,2,3,1,1,1,2,2,3,3,3,6,5,7,2,2,0,1,1,1,7,3,0,1,2,1,7,0,0,0,2,3,1,0,1,0,0,1,0,1,1,0,0
2000-06-01,0,0,1,1,1,0,3,2,3,2,2,4,2,1,1,0,0,1,0,1,0,1,3,1,0,0,1,3,0,0,1,0,2,3,1,1,1,0,0,0,0,1,1,0,1,0,2,1,1,1
2000-06-02,1,0,0,0,1,0,0,3,1,0,2,1,1,0,0,2,1,4,4,1,4,0,0,0,1,2,0,4,0,1,0,1,1,4,0,0,0,0,0,2,1,0,0,1,1,1,1,0,4,0
2000-06-03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-06-04,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-06-05,3,0,1,0,0,1,3,5,7,1,0,0,0,1,1,1,0,2,2,1,2,0,1,0,0,0,1,0,1,1,2,0,1,4,2,0,3,0,1,3,1,3,1,0,0,1,0,0,0,1
2000-06-06,3,0,2,1,3,3,2,1,1,0,0,2,1,3,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,3,0,1,2,0,1,0,2,0,2,0,0,0,1,1,1,0,0,1
2000-06-07,1,0,5,0,1,2,2,2,1,2,2,0,0,0,0,0,1,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1
2000-06-08,0,0,1,0,2,2,1,0,3,2,0,0,1,0,2,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,6,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2000-06-09,2,0,0,0,1,1,2,2,0,2,0,1,0,0,0,1,0,4,3,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,0
2000-06-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000-06-12,1,3,0,1,1,5,1,2,6,2,0,0,1,1,0,2,3,2,2,0,0,1,0,0,0,1,3,4,4,1,1,2,0,2,7,3,1,1,2,0,0,0,2,0,0,6,0,2,0,2
2000-06-13,1,4,4,3,8,9,15,7,8,5,3,0,1,3,4,12,6,2,8,2,7,1,2,1,0,0,1,2,2,0,0,1,0,7,0,0,2,0,1,0,2,1,0,0,0,1,0,0,2,2
2000-06-14,1,1,2,4,5,15,12,12,13,5,2,1,0,7,2,7,7,4,16,11,24,3,1,3,2,1,1,5,3,0,1,0,0,17,0,0,0,0,4,0,4,5,0,5,0,0,2,0,0,1
2000-06-15,1,0,2,1,6,19,4,6,2,0,2,0,2,4,0,4,7,2,11,3,16,0,0,2,0,0,0,2,2,0,0,0,0,9,0,0,0,0,1,1,0,1,1,0,0,0,2,2,1,3
2000-06-16,0,1,0,0,7,4,0,4,4,2,1,0,0,0,0,0,1,1,2,1,8,1,1,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
2000-06-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-06-18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2000-06-19,0,0,2,0,1,1,1,2,3,1,1,0,0,1,0,0,0,1,1,0,3,0,0,1,1,0,0,0,0,0,0,0,2,5,0,0,1,0,0,1,3,0,0,0,3,0,0,0,0,0
2000-06-20,0,0,0,0,3,4,11,5,5,6,0,4,0,0,1,3,0,0,1,2,1,0,0,0,1,0,3,0,2,0,2,1,0,8,0,0,2,0,2,0,1,0,2,0,3,0,1,0,2,0
2000-06-21,1,0,2,1,1,2,5,4,3,4,1,1,0,0,1,1,2,1,2,3,2,1,0,0,1,2,2,0,1,0,1,1,1,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2000-06-22,0,0,0,0,0,3,3,2,0,4,3,1,3,0,0,2,0,0,1,3,3,1,1,3,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,1,0,2,0,0,1
2000-06-23,0,0,2,4,1,1,2,0,1,1,0,1,0,0,0,2,0,1,1,4,0,2,1,2,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,2,0,0,0,1,0,0,1,0
2000-06-24,1,0,1,1,0,0,3,1,1,2,0,0,1,0,0,1,0,1,1,0,3,0,0,1,0,0,0,2,0,1,2,0,2,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2000-06-25,4,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2000-06-26,1,0,0,0,1,1,0,1,4,1,0,0,1,0,0,0,2,1,0,1,4,1,0,1,0,0,1,3,1,0,0,1,0,4,2,1,6,0,1,0,1,0,0,0,0,0,2,0,0,0
2000-06-27,0,0,2,1,1,0,3,0,1,0,0,1,0,1,0,2,1,0,1,1,1,1,1,2,0,3,1,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1
2000-06-28,3,0,0,2,2,1,3,3,0,0,0,0,0,1,0,0,1,2,0,1,4,1,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
2000-06-29,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2000-06-30,2,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,0,0,0
2000-07-01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2000-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,3
2000-07-03,2,0,2,1,2,5,7,6,2,5,0,3,0,2,2,3,4,8,1,8,5,0,1,0,0,1,0,1,2,3,3,0,0,3,3,5,5,0,7,1,6,1,1,1,4,0,1,0,2,2
2000-07-04,0,0,0,0,0,2,0,1,0,1,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-07-05,0,0,2,0,0,2,0,1,4,0,0,0,1,2,0,1,1,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,2,1,1,0,8,0,0,1,0,0
2000-07-06,1,1,1,0,2,1,1,1,2,0,0,1,0,0,0,0,1,0,1,3,1,0,3,0,0,0,4,0,1,0,0,1,1,2,0,1,2,2,2,0,0,0,1,1,5,0,0,1,1,0
2000-07-07,0,0,1,0,0,0,3,2,2,3,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2000-07-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000-07-09,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2000-07-10,3,0,2,1,6,2,2,6,4,5,1,2,0,1,1,4,2,2,2,2,5,0,1,1,0,0,0,5,9,6,3,3,2,4,5,6,2,6,2,1,2,1,4,8,5,3,9,1,2,0
2000-07-11,1,0,3,2,1,1,4,1,4,1,0,1,0,0,2,1,2,3,0,0,0,0,0,0,0,1,0,2,4,2,2,0,0,2,1,1,2,2,2,0,1,6,1,1,3,0,0,0,0,4
2000-07-12,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,2,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,2,1,2,1,0,0,0,1,2,1,1,0,1,0,0,0
2000-07-13,0,1,1,0,2,0,0,1,3,0,0,0,0,2,1,2,0,1,0,1,2,0,1,0,0,1,1,0,3,3,0,0,2,1,1,1,2,1,0,0,0,0,0,0,2,0,1,0,0,1
2000-07-14,0,1,2,0,2,0,0,1,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2000-07-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-07-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-07-17,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,1,2,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2000-07-18,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2000-07-19,1,0,1,2,0,3,0,1,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2000-07-20,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0
2000-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2000-07-22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-07-24,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-07-25,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2000-07-26,0,2,0,0,0,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
2000-07-27,0,0,0,0,1,1,0,4,1,0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,2,2,0,1,0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0
2000-07-28,0,0,0,0,2,4,5,3,1,4,0,0,0,0,1,2,1,0,6,0,1,0,0,0,1,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2000-07-29,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-07-30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-07-31,1,0,1,1,3,2,0,5,2,2,1,1,2,1,1,1,0,1,1,4,2,0,1,0,0,0,0,3,2,1,0,1,0,2,1,2,0,1,1,1,0,0,0,0,2,0,0,0,0,0
2000-08-01,0,0,0,1,0,0,1,2,1,0,0,1,0,1,0,0,1,1,0,1,2,1,0,0,1,0,1,1,2,1,0,1,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0
2000-08-02,1,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0
2000-08-03,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
2000-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000-08-05,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-08-06,1,0,0,0,0,2,1,2,1,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2000-08-07,0,0,0,0,1,2,8,4,2,10,0,1,0,0,0,2,4,0,2,0,1,7,0,0,2,0,1,0,2,2,2,0,1,2,0,1,0,4,0,2,0,1,2,0,1,0,0,0,0,1
2000-08-08,1,0,1,1,0,0,1,4,0,1,0,2,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,0,2,0,1,3,0,0,0,0,0
2000-08-09,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,1,0,2,0,0,0,2,0,0,1,0,0,0,2,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2000-08-10,0,1,0,0,0,3,0,1,0,4,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,1,0,1,1,1,0,1,0,3,1,1,0,0,0
2000-08-11,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2000-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-08-14,0,1,0,1,0,4,0,2,1,1,1,0,0,0,0,0,1,1,0,2,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1
2000-08-15,0,0,1,2,1,1,0,1,0,3,0,2,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
2000-08-16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2000-08-17,0,0,2,1,1,3,4,5,1,2,0,1,3,0,1,1,0,4,0,2,5,1,0,0,1,0,0,0,2,2,0,1,0,6,0,2,6,0,0,1,2,2,0,0,2,1,2,0,0,2
2000-08-18,0,0,0,1,2,0,2,3,0,0,1,0,0,0,1,2,1,0,0,2,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,3,0,1,2,0,1,0,0,0,0,0,0,1,0
2000-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-08-21,0,0,0,0,0,2,2,2,0,0,0,2,2,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,2,0,1,0,1,0,1,0,1,0,0,0
2000-08-22,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2000-08-23,0,0,2,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-08-24,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0
2000-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2000-08-26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-08-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-08-28,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000-08-29,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2000-08-30,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-08-31,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-01,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2000-09-05,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2000-09-06,1,0,0,0,1,1,3,0,1,1,1,2,2,0,0,1,1,1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,1,0,0
2000-09-07,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2000-09-08,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
